owner_name,address,city,parcel_id,lot_number,sale_date,sale_price,property_type,bedrooms,bathrooms,square_feet,year_built,sale_price_clean,county,scrape_date,scrape_timestamp
"BUTLER ROBERT &
BUTLER SARAH",1205 BRADSHAW LN,Nolensville (535),059I A 00800 000,0008,7/11/2025,"$935,000",,,,,,935000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BUTTERFLY RIDGE LLC,5690 PINEWOOD RD,Unincorporated (000),094 03806 000,,10/16/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BUTTERFLY RIDGE LLC,5700 PINEWOOD RD,Unincorporated (000),094 03100 000,,10/16/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BUTTER &
SALT FAM TRUST",5005 COBBLER RIDGE RD,Unincorporated (000),100 02204 000,0012,4/3/2025,"$2,469,407",,,,,,2469407.0,Williamson,2026-01-20,2026-01-20 23:01:29
BUTTREY HAROLD ETAL,CROW CUT RD,Unincorporated (000),021 09306 000,,8/20/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BUTTREY WADE ALLEN &
BUTTREY REBECCA L",7117 SLEEPY HOLLOW RD,Fairview (255),069 05400 000,,12/17/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BUTTS CHARLES T,601 BOYD MILL AVE #O-4,Franklin (263264),078B H 00100C090,O-4,8/29/2025,"$252,500",,,,,,252500.0,Williamson,2026-01-20,2026-01-20 23:01:29
BUZZUTTO JOINT REV LIV TRUST,224 STILLCREEK DR,Franklin (263967),090M E 01300 000,0720,11/7/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BYERS FRANK WILLIAM &
BYERS SARAH",2745 MOLLYS CT,Spring Hill (701),170A G 01800 000,0160,2/7/2025,"$485,000",,,,,,485000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BYLAND JAMES T &
BYLAND MARY B",13 CARMEL LN,Brentwood (086),034K A 01200 000,0038,9/23/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BYRAM JAMES S &
BYRAM ANITA SUZANNE",PEYTONSVILLE RD,Unincorporated (000),134 04900 000,,2/12/2025,"$1,500,000",,,,,,1500000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BYRAM JAMES S &
BYRAM ANITA SUZANNE",4529 GOSEY HILL RD,Unincorporated (000),134 02700 000,,2/12/2025,"$1,500,000",,,,,,1500000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BYRAM JAMES S &
BYRAM PENNY L",4503 GOSEY HILL RD,Unincorporated (000),134 04803 000,,6/17/2025,"$500,000",,,,,,500000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BYRD HY FITZGERALD &
BYRD MORGAN",5201 BOND SPRINGS CT,Unincorporated (000),155F B 01100 000,0211,3/12/2025,"$2,541,500",,,,,,2541500.0,Williamson,2026-01-20,2026-01-20 23:01:29
BYRD LINDA L REV LIV TRUST,300 THESING CT PVT,Nolensville (535),059D B 02800 000,1628,7/28/2025,"$500,000",,,,,,500000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BYRD LIV TRUST,7001 PENBROOK DR,Franklin (263967),052H H 03700 000,1121,2/19/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
BYRD THOMAS F,2926 MCCANLESS RD,Unincorporated (000),085 02102 000,,3/25/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"BYRNE BRITTANY &
BYRNE RYAN",9433 COXBORO DR,Brentwood (086),030P B 03500 000,0060,3/10/2025,"$1,375,000",,,,,,1375000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BYRNE FAM TRUST,1449 CHANNING DR,Thompson's Station (718),145B H 00900 000,0948,3/31/2025,"$470,000",,,,,,470000.0,Williamson,2026-01-20,2026-01-20 23:01:29
BYRNE FAM TRUST,1533 NICKELBY PLACE,Thompson's Station (718),145C B 00300 000,1703,3/31/2025,"$514,900",,,,,,514900.0,Williamson,2026-01-20,2026-01-20 23:01:29
BYRNE LAURIE,1340 PORTER ST,Franklin (263967),077C H 00700 000,1497,10/1/2025,"$1,100,000",,,,,,1100000.0,Williamson,2026-01-20,2026-01-20 23:01:29
C3ES FAM TRUST,8617 BELLADONNA DR,Unincorporated (000),142K A 02800 000,7028,12/5/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CABALLERO BRENDON &
CABALLERO EMILY",5013 POPLAR FARMS DR,Franklin (263967),080G E 03400 000,0034,11/24/2025,"$1,236,351",,,,,,1236351.0,Williamson,2026-01-20,2026-01-20 23:01:29
CABB REAL ESTATE HOLDINGS LLC,896 SNEED RD W,Unincorporated (000),014 01800 000,,9/24/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CA CRABTREE FAM TRUST,7005 BRINDLE RIDGE WAY,Spring Hill (701),153O H 01700 000,0131,8/27/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CADRE HOMES LLC,8000 WILDER PASS PVT,Unincorporated (000),110 01801 000,0001,8/25/2025,"$999,900",,,,,,999900.0,Williamson,2026-01-20,2026-01-20 23:01:29
CADRE HOMES LLC,1801 BITTERSWEET TRL,Thompson's Station (718),147 03307 000,0005,4/25/2025,"$625,000",,,,,,625000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CADY SHELLI &
CADY KEVIN J",1698 BURKE HOLLOW RD,Unincorporated (000),087 01010 000,0003,9/30/2025,"$1,140,000",,,,,,1140000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CADY THOMAS F &
CADY LISA M",7007 CHARDON ST,Franklin (263967),080J C 03000 000,0117,10/16/2025,"$747,390",,,,,,747390.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAELUM EST FINIS GONZALES FAM TRUST,205 THORNHILL CRESCENT,Brentwood (086),011L E 00300 000,0143,8/5/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAGE-HENDERSON CHRISTIAN &
CAGE TERESSA",2135 CARLTON LN,Spring Hill (701),153L N 07500 000,0072,10/22/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAGLE SEAN EUGENE &
CAGLE SARAH MATTHEWS",3167 SASSAFRAS LN,Thompson's Station (718),132N F 00100 000,1801,9/12/2025,"$531,200",,,,,,531200.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAHILL KAREN R,3099 HATHAWAY ST,Franklin (263967),077G G 04200 000,1930,2/26/2025,"$873,000",,,,,,873000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAHOON JAMES &
CAHOON CHRISTINE",253 NORFOLK LN,Nolensville (535),057H D 01000 000,0224,6/18/2025,"$765,000",,,,,,765000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAIN MADISON SEPERATE PROP TRUST,1002 DICKINSON LN,Unincorporated (000),038G A 01700 000,0078,7/30/2025,"$1,250,000",,,,,,1250000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CALAWAY REV LIV TRUST,530 BEAMON DR,Franklin (263967),106L G 01200 000,0816,6/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CALDWELL ANITA A &
SMITH N REED",GOSEY HILL RD,Unincorporated (000),116 00901 000,,6/14/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CALDWELL CHELSEY &
CALDWELL LADD",101 CARDIFF DR,Spring Hill (701),154O D 01200 000,0012,9/8/2025,"$811,000",,,,,,811000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CALDWELL JONATHAN M,825 HWY 96 N,Fairview (255),022 14402 000,0002,10/30/2025,"$490,000",,,,,,490000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CALDWELL TRAVIS HUNTER SULLIVAN &
CALDWELL KYLIE BROOKE",7459 HORN TAVERN RD,Fairview (255),022 12400 000,,9/15/2025,"$265,000",,,,,,265000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CALENDINE FAM REV LIV TRUST,98 GOVERNORS WAY,Brentwood (086),055C B 02700 000,0272,11/7/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CALHOUN ACE TRUST,2 MISSIONARY DR,Brentwood (086),034J B 01500 000,0175,4/10/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CALHOUN BENJAMIN DAVID &
CALHOUN ALISON MARIE",505 MARIGOLD DR,Franklin (263967),077E D 03900 000,0046,7/9/2025,"$900,000",,,,,,900000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CALISE FAM TRUST,6223 WAXWOOD CT,Brentwood (086),012G C 03000 000,0088,1/22/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CALLAGHAN BRIAN &
CALLAGHAN KRISTA",1001 CALICO ST,Franklin (263967),077G H 02000 000,2104,11/21/2025,"$1,615,000",,,,,,1615000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CALLAHAN AARON &
CALLAHAN AMY",1007 STATE BLVD,Franklin (263967),064O B 00203 000,0120,8/27/2025,"$865,000",,,,,,865000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CALLAHAN COMM PROP TRUST,3025 FLAGSTONE DR,Unincorporated (000),013H F 01200 000,301,11/24/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CALLAHAN JUNE M REV LIV TRUST,1000 HICKORY RIDGE DR,Franklin (263264),078D A 03200 000,0032,8/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CALLAHAN SANDRA J &
CALLAHAN PATRICK E",465 MARSTON AVE,Spring Hill (701),154J G 01100 000,0074,1/31/2025,"$1,198,845",,,,,,1198845.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CALLISTER STEPHEN ZANE &
CALLISTER BROOKE",2113 WIMBLEDON CIR,Franklin (263967),052A F 03200 000,0701,6/13/2025,"$814,000",,,,,,814000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CALTABIANO LIV TRUST,1729 BRIARMONT PLACE,Brentwood (086),055E A 01500 000,0100,4/8/2025,"$3,306,740",,,,,,3306740.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CALVERT KYLE &
CALVERT JENNIFER",7921 HALEWOOD DR,Unincorporated (000),108P A 06300 000,0363,5/7/2025,"$1,526,434",,,,,,1526434.0,Williamson,2026-01-20,2026-01-20 23:01:29
CALVERT REV TRUST,1 TORREY PINES WAY,Brentwood (086),034O C 01100 000,0372,10/10/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CALVI ROBYN,1805 TANNER CT,Spring Hill (701),167J B 03800 000,0087,4/1/2025,"$536,000",,,,,,536000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAMACHO THOMAS &
CAMACHO ELNORA",7195 KINGSTON RD,Unincorporated (000),002 01601 000,TR1,7/10/2025,"$136,100",,,,,,136100.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMERON CAYLA,7159 MAPLESIDE LN,Fairview (255),042G F 02800 000,0028,11/21/2025,"$299,999",,,,,,299999.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMERON RENTALS LLC,CAMPBELL STATION PKWY,Spring Hill (701),153 03001 000,0001,10/24/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMERON RENTALS LLC,NASDAQ ST,Spring Hill (701),167 00411 000,0021,5/1/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMINO BUGALLO TRUST,3020 YELLOW BRICK CT,Spring Hill (701),166N F 01000 000,0745,12/2/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAMPAGNI RONALD &
CAMPAGNI SALLY ANN",2024 UPLAND DR,Franklin (263967),089F B 10300 000,0265,9/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL AMANDA JO GOODMAN,8200 WIKLE RD E,Brentwood (086),035G D 01300 000,0490,3/21/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL ANDREW MARK,2217 DEWEY DR,Spring Hill (701),167L I 01800 000,0265,2/18/2025,"$435,000",,,,,,435000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL BRETT PATRICK,3920 JOHNSON HOLLOW RD,Unincorporated (000),148 02401 000,0001,11/25/2025,"$574,908",,,,,,574908.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL BRIAN ANDREW,5131 PRINCE PHILLIP CV,Brentwood (086),036C E 01600 000,0037,7/10/2025,"$575,000",,,,,,575000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL CATHERINE MARIE,793 SAINT CLAIR AVE,Spring Hill (701),154J G 04300 000,0106,5/21/2025,"$880,610",,,,,,880610.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL CORRIN ALICIA,927 FAIR ST,Franklin (263264),078G J 01000 000,,10/30/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL DAVID W LIV TRUST,2189 CAPISTRANO WAY,Nolensville (535),033N C 01000 000,0107,4/9/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL FAM LIV TRUST,3633 LIME VALLEY BRIDGE RD,Thompson's Station (718),145F B 06800 000,1054,2/7/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAMPBELL JONATHAN C &
CAMPBELL NATASHA D",1005 SWANSON LN,Franklin (263967),089N A 01600 000,,5/23/2025,"$850,000",,,,,,850000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAMPBELL KENT T &
CAMPBELL KELLEY O",1503 TOWNSEND BLVD,Franklin (263967),077C K 03200 000,2584,6/4/2025,"$1,191,201",,,,,,1191201.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL LIV TRUST,4704 WOODROW PLACE,Unincorporated (000),109K E 00200 000,1102,4/17/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL REV LIV TRUST,1001 CHAMPIONSHIP BLVD,Franklin (263967),077F M 01500 000,2738,11/14/2025,"$1,320,662",,,,,,1320662.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL SANDRA ANN,8011 RAGUSA CIR,Spring Hill (701),166K E 00500 000,0524,6/10/2025,"$615,000",,,,,,615000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPBELL STEWART POINT RESIDENCE TRUST,2912 STEWART CAMPBELL PT,Spring Hill (701),167D B 01800 000,0100,10/12/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAMPBELL TROY &
CAMPBELL BILLIE JO",9603 ROMANO WAY,Brentwood (086),055O D 00900 000,0074,11/7/2025,"$2,749,000",,,,,,2749000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAMPBELL WEHRLE CLARK &
HARKER LAURA MARGARET",4011 TRAIL RIDGE DR,Unincorporated (000),088H C 00600 000,0063,10/30/2025,"$1,025,000",,,,,,1025000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAMPBELL WILLIAM &
CAMPBELL ALYSSA",3171 SETTING SUN DR 202,Thompson's Station (718),132H Q 00200C009,0227,12/23/2025,"$269,900",,,,,,269900.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAMP JAMES &
NANCY FAM TRUST",2012 GENERAL MARTIN LN,Franklin (263967),106J A 05000 000,7050,11/14/2025,"$1,150,000",,,,,,1150000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAMPO DARIUS 2016 TRUST,1411 ROBERT E LEE LN,Brentwood (086),036C D 01100 000,0099,1/2/2026,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAMPOPIANO ANTHONY &
CAMPOPIANO DENISE",213 STILLCREEK DR,Franklin (263967),090M E 02100 000,0713,9/30/2025,"$955,000",,,,,,955000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAMPOS DE OLIVEIRA GUEDES BRUNO &
CAMPOS DE OLIVEIRA GUEDES SAVANNAH LORAINE",4093 KATHIE DR,Thompson's Station (718),145H A 02300 000,0026,11/20/2025,"$1,370,278",,,,,,1370278.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAMP RODNEY NOBLE &
STASER ANGELA MARIE",3895 JOHNSON HOLLOW RD,Unincorporated (000),148 02601 000,TR1,5/21/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CANAAN BUILDERS LLC,8930 HORTON HWY,Unincorporated (000),162 03409 000,TR9,1/31/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CANJ HOLDINGS LLC,3129 SETTING SUN DR,Thompson's Station (718),132H Q 02000 000,0245,4/10/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CANNON FAM REV LIV TRUST,306 ROTHWELL PL,Franklin (263967),052C A 01700 000,1964,3/13/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CANNON HOLLY,7090 GRACIOUS DR,Franklin (263967),089M I 02600 000,0112,12/18/2025,"$450,000",,,,,,450000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CANNON JASON ETAL,2478 LEWISBURG PK,Unincorporated (000),171 01309 000,,3/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CANNON JENNIFER L,2807 IROQUOIS DR,Spring Hill (701),154G E 02300 000,0283,8/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CANNON LAURA SUSAN,1749 BURKE HOLLOW RD,Unincorporated (000),087 02404 000,,4/11/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CANOLA REV LIV TRUST,1014 WADESLEA LN,Nolensville (535),057J C 00700 000,0127,5/23/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CANTELLA DAVID V &
CANTELLA AMBER",1969 SUNNY SIDE DR,Unincorporated (000),013J A 04400 000,0038,11/12/2025,"$1,300,000",,,,,,1300000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CANTRELL JOINT REV LIV TRUST,7236 LUDLOW DR,Unincorporated (000),115N D 04600 000,0446,9/29/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CANTRELL NICHOLAS DAVID &
CANTRELL BRYNN",602 CONIFER DR,Spring Hill (701),166G F 04400 000,0127,3/27/2025,"$610,566",,,,,,610566.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CANTRELL RICHARD ELBERT II &
CANTRELL BETHANY MAE",7104 ELROD RD,Unincorporated (000),021 02209 000,,10/23/2025,"$676,000",,,,,,676000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAPENTIER RYAN &
CARPENTIER LYNDSEY",231 DOBSON BRANCH CT,Nolensville (535),059D A 00500 000,0004,2/4/2025,"$500,000",,,,,,500000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAPERS BRENDA MAY,359 HAMMOCK PVT LN,Spring Hill (701),166G A 01200 000,,6/30/2025,"$524,999",,,,,,524999.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAPERTON G &
L FAM TRUST",106 FORREST DR,Unincorporated (000),106H C 10000 000,0071,2/7/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAPICIK PAUL,1101 DOWNS BLVD #221,Franklin (263264),078P K 01400 000,0221,1/30/2025,"$348,000",,,,,,348000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAPLIN BRITNI,3017 WINTERBERRY DR,Nolensville (535),057B A 03500 000,0035,11/25/2025,"$1,058,950",,,,,,1058950.0,Williamson,2026-01-20,2026-01-20 23:01:29
CAPLIN DREW,1525 HALSEY DR,Nolensville (535),058H A 03500 000,0035,12/15/2025,"$770,000",,,,,,770000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAPPS DANIEL L SR &
CAPPS LINDSEY R",7936 CROW CUT RD,Unincorporated (000),018 03201 000,,1/31/2025,"$950,000",,,,,,950000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAPPS DANIEL L SR &
CAPPS LINDSEY R",HWY 96 N,Fairview (255),018 03801 000,,1/31/2025,"$950,000",,,,,,950000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAPPS KAREN &
CAPPS CHARLES JR",1623 FAIR HOUSE RD,Spring Hill (701),166I B 00300 000,0073,1/8/2026,"$850,000",,,,,,850000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAPRINE JONATHAN ALEX &
CAPRINE AMBER JOY",2636 BRAMBLEWOOD LN,Thompson's Station (718),145B N 01800 000,1338,7/28/2025,"$949,900",,,,,,949900.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CAPSTICK RORY ALAN &
CAPSTICK HEATHER DAWN",2063 PRESCOTT WAY,Spring Hill (701),167M F 00300 000,0073,3/3/2025,"$450,000",,,,,,450000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARADONNA CHRISTOPHER &
SHUGANTHI LIV TRUST",7222 SHAGBARK LN,Unincorporated (000),135O A 09600 000,,4/18/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOCIATES LLC",W LICK CREEK RD,Unincorporated (000),098 02009 000,TR6,3/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOCIATES LLC",W LICK CREEK RD,Unincorporated (000),098 02008 000,TR5,3/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOCIATES LLC",7795 W LICK CREEK RD,Unincorporated (000),098 02007 000,TR4,3/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOCIATES LLC",W LICK CREEK RD,Unincorporated (000),098 02008 000,TR5,3/26/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",3034 LILYBELLE CT,Unincorporated (000),114I B 01300 000,0113,4/30/2025,"$240,000",,,,,,240000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",5160 BOND MILL RD,Unincorporated (000),155F C 00200 000,0302,11/25/2025,"$475,000",,,,,,475000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",8705 IRON WILLOW PASS,Unincorporated (000),140B A 02700 000,0127,9/30/2025,"$4,030,000",,,,,,4030000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",2121 LITTLE CREEK FARMS DR,Unincorporated (000),080L A 01400 000,0014,9/22/2025,"$7,675,000",,,,,,7675000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",5181 BOND MILL RD,Unincorporated (000),155F C 01600 000,0316,10/2/2025,"$425,000",,,,,,425000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",8709 IRON WILLOW PASS,Unincorporated (000),140B A 02600 000,0126,9/30/2025,"$4,030,000",,,,,,4030000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",8704 IRON WILLOW PASS,Unincorporated (000),140B A 00100 000,0101,9/30/2025,"$4,030,000",,,,,,4030000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",2105 LITTLE CREEK FARMS DR,Unincorporated (000),080L A 01800 000,0018,9/22/2025,"$7,675,000",,,,,,7675000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",2109 LITTLE CREEK FARMS DR,Unincorporated (000),080L A 01700 000,0017,9/22/2025,"$7,675,000",,,,,,7675000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",2105 LITTLE CREEK FARMS DR,Unincorporated (000),080L A 01800 000,0018,9/22/2025,"$7,675,000",,,,,,7675000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",2113 LITTLE CREEK FARMS DR,Unincorporated (000),080L A 01600 000,0016,9/22/2025,"$7,675,000",,,,,,7675000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",2136 LITTLE CREEK FARMS DR,Unincorporated (000),080L A 01100 000,0011,9/22/2025,"$7,675,000",,,,,,7675000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",2132 LITTLE CREEK FARMS DR,Unincorporated (000),080L A 01000 000,0010,9/22/2025,"$7,675,000",,,,,,7675000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",2128 LITTLE CREEK FARMS DR,Unincorporated (000),080L A 00900 000,0009,9/22/2025,"$7,675,000",,,,,,7675000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",2205 OWL MEADOWS CT,Unincorporated (000),080L A 00700 000,0007,9/22/2025,"$7,675,000",,,,,,7675000.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARBINE &
ASSOC LLC",5181 BOND MILL RD,Unincorporated (000),155F C 01600 000,0316,10/2/2025,"$425,000",,,,,,425000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CARBOTA LLC,4158 ARNO RD,Unincorporated (000),088 07503 000,,4/7/2025,"$1,350,000",,,,,,1350000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CARBOTA LLC,6531 EUDAILEY-COVINGTON RD,Unincorporated (000),142 01419 000,,10/24/2025,"$1,250,000",,,,,,1250000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CARBOTA LLC,6525 EUDAILEY-COVINGTON RD,Unincorporated (000),142 01401 000,,10/24/2025,"$1,250,000",,,,,,1250000.0,Williamson,2026-01-20,2026-01-20 23:01:29
CARDELLA FAM TRUST,9491 WHETSTONE BLVD,Brentwood (086),030G F 00100 000,0001,9/19/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CARDEL VILLAGE HOA INC,1050 CARDEL LN,Franklin (263967),064L H 02100 000,OPEN SPACE 21,10/23/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CARDEL VILLAGE HOA INC,461 CARDEL LN,Franklin (263967),064L H 02400 000,OPEN SPACE 24,10/23/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CARDEL VILLAGE HOA INC,1056 CARLISLE LN,Franklin (263967),064L H 02300 000,OPEN SPACE 23,10/23/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CARDEL VILLAGE HOA INC,400 CARDEL LN,Franklin (263967),064L H 02200 000,OPEN SPACE 22,10/23/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CARDENAS HUGO C,125 RIVERGATE DR,Franklin (263264),089J C 01800 000,0618,2/24/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
CARD TN COMM PROP TRUST,9119 HEADWATERS DR,Franklin (263967),106C J 03400 000,0149,7/22/2025,$0,,,,,,0.0,Williamson,2026-01-20,2026-01-20 23:01:29
"CARDWELL TONY DANIEL &
MADISON-CARDWELL MICHELE KATHLEEN",3013 ARBUCKLE LN,Spring Hill (701),167G D 01900 000,0029,9/3/2025,"$965,000",,,,,,965000.0,Williamson,2026-01-20,2026-01-20 23:01:29
